id,rata,descrizione,cod_tipoimposta,imposta,aggregation_time,area_geografica,tipo_imposta,spesa,cod_imposta,ente
668f34110377f62206882c6c,202406,CONSORZIO PARCO GEOMIN. STORICO E AMBIENTALE DELLA SARDEGNA,3,Previdenziali a carico del lavoratore,2024-07-11 03:01:16.866,,Previdenziali,2187.87,14,968
66e0ee66f458af54a5dbc8b2,202408,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",3,Previdenziali a carico del lavoratore,2024-09-11 03:01:11.704,Isole,Previdenziali,943268.56,14,11
65ee5ac5f458af56d2af531c,202402,MINISTERO UNIVERSITA' E RICERCA,2,IRAP,2024-03-11 02:01:04.421,,Erariali,2489162.52,6,19
6667a4b6262bc331bdcd0b04,202405,PARCO DEL CIRCEO,4,Prestiti,2024-06-11 03:01:23.745,Nord,Varie,426.95,11,970
66bf604a0377f64bd0cd2565,202407,AGENZIA DELLE DOGANE,2,IRAP,2024-08-16 16:11:01.334,Isole,Erariali,2836732.44,6,21
6667a4b8262bc331baee73cb,202405,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Previdenziali a carico del datore di lavoro,2024-06-11 03:01:23.745,Sud,Previdenziali,3642449.1,13,13
65ee5ac6f458af56cdec183a,202402,AGENZIA ITALIANA DEL FARMACO - AIFA,3,Previdenziali a carico del lavoratore,2024-03-11 02:01:04.421,Isole,Previdenziali,281001.91,14,867
6667a4b7262bc331baee730c,202405,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,4,Altre voci,2024-06-11 03:01:23.745,Sud,Varie,1006.88,12,963
671a780d568f1404768e2bcf,202409,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,2,IRPEF,2024-10-24 18:30:35.560,Isole,Erariali,38825.45,5,958
659f41729b1c14690c5c4106,202312,AGENZIA DELLE ENTRATE,4,Altre voci,2024-01-11 02:01:40.336,,Varie,477762.74,12,22
66bf60490377f64b681b5118,202407,ARPAL PUGLIA,4,Ritenute Sindacali,2024-08-16 16:11:01.334,Isole,Varie,5436.55,10,971
66bf604a0377f64bd0cd2596,202407,AGENZIA DEL DEMANIO,2,Addizionali Regionali,2024-08-16 16:11:01.334,Sud,Erariali,110195.9,7,8017
65c81f2c3f62191d310d64b6,202401,AUTORITA' UFFICIO PARLAMENTARE DI BILANCIO (UPB),2,IRAP,2024-02-11 02:01:21.381,Sud,Erariali,24756.26,6,919
65c81f2b3f62191d044e2a97,202401,ENTE PARCO NAZIONALE DELL'ALTA MURGIA,1,Netto,2024-02-11 02:01:21.381,Centro,Netto,19321.04,15,894
659f41729b1c1468e2e39958,202312,COMUNE DI VASIA,2,IRPEF,2024-01-11 02:01:40.336,Sud,Erariali,5119.85,5,973
66e0ee5bf458af54a5dbc790,202408,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,2,IRPEF,2024-09-11 03:01:11.704,Isole,Erariali,1248915.28,5,6
65c81f2bf458af1d35de6262,202401,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,2,IRAP,2024-02-11 02:01:21.381,Isole,Erariali,844417.7,6,5
65c81f2c3f62191d310d64be,202401,ISPETTORATO NAZIONALE DEL LAVORO,1,Netto,2024-02-11 02:01:21.381,Sud,Netto,10157598.02,15,954
65c81f2b3f62191d044e2afc,202401,AUTORITA' DI BACINO DISTRETTUALE DEL FIUME PO,1,Netto,2024-02-11 02:01:21.381,Centro,Netto,145543.57,15,959
6731590c568f146439948fec,202410,AGENZIA PER L'ITALIA DIGITALE,4,Altre voci,2024-11-11 02:00:28.485,Centro,Varie,3023.81,12,4056
65c81f2b3f62191d044e2a6c,202401,CORTE DEI CONTI,3,Previdenziali a carico del datore di lavoro,2024-02-11 02:01:21.381,,Previdenziali,3561252.56,13,18
668f34079b1c1405cffd2d52,202406,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Previdenziali a carico del datore di lavoro,2024-07-11 03:01:16.866,,Previdenziali,493856.2,13,950
65c81f2b3f62191d044e2aae,202401,MINISTERO DELL'ECONOMIA E FINANZE,2,IRAP,2024-02-11 02:01:21.381,,Erariali,18723769.06,6,1
671a780de28f8d6b0a19d26f,202409,MINISTERO DELLA SALUTE,3,Previdenziali a carico del lavoratore,2024-10-24 18:30:35.560,Sud,Previdenziali,824788.23,14,10
661738e5262bc367a235043f,202403,AGENZIA ITALIANA DEL FARMACO - AIFA,4,Prestiti,2024-04-11 03:00:48.766,Isole,Varie,17820.08,11,867
66e0ee65f458af5423ceb5ce,202408,MINISTERO DELLA DIFESA,4,Ritenute Sindacali,2024-09-11 03:01:11.704,Centro,Varie,395548.97,10,3
66bf60530377f64b679f28fe,202407,ORDINE DOTT. COMMERCIALISTI ED ESPERTI CONTABILI DI VERONA,2,IRAP,2024-08-16 16:11:01.334,Sud,Erariali,1150.85,6,957
661738e59b1c1417e85d3752,202403,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,2,IRPEF,2024-04-11 03:00:48.766,Isole,Erariali,22006.7,5,925
661738e59b1c1417e85d36f5,202403,COMUNE DI SERRENTI,1,Netto,2024-04-11 03:00:48.766,Nord,Netto,70400.25,15,977
65c81f2c3f62191d310d64e8,202401,CONSIGLIO DI STATO E T.A.R.,4,Riscatti,2024-02-11 02:01:21.381,Isole,Varie,6240.77,9,17
65c81f2cf458af1d5b4728d7,202401,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,4,Altre voci,2024-02-11 02:01:21.381,,Varie,25194.04,12,28
668f34079b1c1405cffd2cce,202406,AGENZIA PER L'ITALIA DIGITALE,2,Addizionali Regionali,2024-07-11 03:01:16.866,Centro,Erariali,14544.18,7,4056
668f34090377f62206882c2f,202406,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,3,Previdenziali a carico del lavoratore,2024-07-11 03:01:16.866,Sud,Previdenziali,56272.72,14,23
66bf604a0377f64bd0cd255e,202407,AUTORITA' UFFICIO PARLAMENTARE DI BILANCIO (UPB),2,Addizionali Regionali,2024-08-16 16:11:01.334,Centro,Erariali,10604.53,7,919
66bf60520377f64b681b5183,202407,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",3,Previdenziali a carico del datore di lavoro,2024-08-16 16:11:01.334,,Previdenziali,2325875.92,13,11
66e0ee5df458af5423ceb518,202408,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,2,IRPEF,2024-09-11 03:01:11.704,,Erariali,30545.17,5,925
671a780d568f1404768e2bde,202409,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,2,IRAP,2024-10-24 18:30:35.560,Sud,Erariali,16595.27,6,958
6667a4c1262bc331baee7433,202405,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,2,Addizionali Regionali,2024-06-11 00:00:00.000,,Erariali,9058.19,7,868
6667a4b7262bc331baee7323,202405,AGENZIA DEL DEMANIO,2,Addizionali Comunali,2024-06-11 03:01:23.745,,Erariali,45941.49,8,8017
668f34110377f62206882c56,202406,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,2,IRAP,2024-07-11 03:01:16.866,Centro,Erariali,10229995.3,6,2
668f34080377f62206882bde,202406,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,4,Riscatti,2024-07-11 03:01:16.866,Isole,Varie,2147.83,9,28
6667a4b8262bc331baee73c4,202405,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,4,Ritenute Sindacali,2024-06-11 03:01:23.745,Centro,Varie,406.42,10,16
659f41739b1c14690c5c419e,202312,AGENZIA PER L'ITALIA DIGITALE,4,Ritenute Sindacali,2024-01-11 00:00:00.000,Nord,Varie,1187.12,10,4056
66e0ee5bf458af54a5dbc75e,202408,CORTE DEI CONTI,3,Previdenziali a carico del datore di lavoro,2024-09-11 03:01:11.704,Nord,Previdenziali,4566731.45,13,18
65c81f2b3f62191d044e2ae2,202401,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,4,Prestiti,2024-02-11 02:01:21.381,Nord,Varie,704.95,11,805
66e0ee5df458af5423ceb4ee,202408,MINISTERO DELL'ECONOMIA E FINANZE,4,Ritenute Sindacali,2024-09-11 03:01:11.704,,Varie,148182.91,10,1
668f34120377f62206882c95,202406,AGENZIA NAZIONALE PER I GIOVANI - ANG,3,Previdenziali a carico del datore di lavoro,2024-07-11 03:01:16.866,Isole,Previdenziali,21718.06,13,27
66e0ee5df458af5423ceb52e,202408,ENTE PARCO NAZIONALE DELL'ALTA MURGIA,1,Netto,2024-09-11 03:01:11.704,Centro,Netto,16080.66,15,894
66bf60530377f64bd0cd262c,202407,ENTE PARCO NAZIONALE DELLA MAJELLA,4,Prestiti,2024-08-16 16:11:01.334,,Varie,3501.7,11,938
66bf60530377f64b679f28ea,202407,ORDINE DOTT. COMMERCIALISTI ED ESPERTI CONTABILI DI VERONA,2,Addizionali Comunali,2024-08-16 16:11:01.334,Centro,Erariali,139.88,8,957
6667a4b7262bc331bdcd0b54,202405,REGIONE LAZIO,3,Previdenziali a carico del lavoratore,2024-06-11 03:01:23.745,Isole,Previdenziali,1386607.82,14,822
66e0ee64f458af54a5dbc7e1,202408,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Previdenziali a carico del lavoratore,2024-09-11 03:01:11.704,Centro,Previdenziali,883774.12,14,13
661738e5262bc367a2350432,202403,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,2,IRAP,2024-04-11 03:00:48.766,Isole,Erariali,231064.21,6,8
659f417b9b1c14690c5c41db,202312,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,2,IRAP,2024-01-11 02:01:40.336,Nord,Erariali,44590.74,6,958
66e0ee64f458af54a5dbc7fd,202408,AUTORITA' UFFICIO PARLAMENTARE DI BILANCIO (UPB),2,IRPEF,2024-09-11 03:01:11.704,,Erariali,99430.63,5,919
6731590b568f146444a34e0a,202410,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,3,Previdenziali a carico del datore di lavoro,2024-11-11 02:00:28.485,Isole,Previdenziali,107877.23,13,963
663ec5ea3f62190222cfb535,202404,AUTORITA' UFFICIO PARLAMENTARE DI BILANCIO (UPB),2,Addizionali Comunali,2024-05-11 03:01:07.269,Centro,Erariali,3218.16,8,919
659f41729b1c1468e2e39967,202312,CORTE DEI CONTI,4,Altre voci,2024-01-11 00:00:00.000,,Varie,142584.4,12,18
661738e59b1c1417e85d36ff,202403,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Altre voci,2024-04-11 03:00:48.766,Sud,Varie,948.21,12,868
659f41729b1c14690c5c411c,202312,AUTORITA' UFFICIO PARLAMENTARE DI BILANCIO (UPB),4,Altre voci,2024-01-11 00:00:00.000,Sud,Varie,11140.42,12,919
65c81f2b3f62191d044e2a9e,202401,AUTORITA' DI BACINO DISTRETTUALE DEL FIUME PO,4,Ritenute Sindacali,2024-02-11 02:01:21.381,Nord,Varie,252.86,10,959
659f41729b1c1468e2e39996,202312,COMUNE DI MONDAINO,2,IRPEF,2024-01-11 02:01:40.336,Nord,Erariali,14377.6,5,845
671a7806e28f8d6b0a19d19f,202409,COMUNE DI VASIA,2,Addizionali Regionali,2024-10-24 18:30:35.560,Isole,Erariali,132.48,7,973
6667a4b7262bc331bdcd0b5c,202405,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,3,Previdenziali a carico del lavoratore,2024-06-11 03:01:23.745,,Previdenziali,515116.12,14,28
6731590c568f146444a34e7b,202410,MINISTERO DELLA CULTURA,2,Addizionali Comunali,2024-11-11 02:00:28.485,Isole,Erariali,582132.04,8,14
663ec5f43f62190222cfb6a3,202404,ANSFISA - AGENZIA NAZIONALE PER LA SICUREZZA DELLE FERROVIE E DELLE INFRASTRUTTURE STRADALI E AUTOSTRADALI,2,IRAP,2024-05-11 03:01:07.269,Isole,Erariali,114442.72,6,966
668f34129b1c1405cffd2df2,202406,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,4,Riscatti,2024-07-11 00:00:00.000,,Varie,8307.32,9,7
661738e49b1c14196e7da324,202403,ARPAL PUGLIA,2,Addizionali Comunali,2024-04-11 03:00:48.766,,Erariali,17322.19,8,971
663ec5f33f62190222cfb68e,202404,REGIONE LAZIO,2,IRPEF,2024-05-11 03:01:07.269,Centro,Erariali,4194797.59,5,822
65ee5ac7eb0f334c5c36756b,202402,AUTORITA' UFFICIO PARLAMENTARE DI BILANCIO (UPB),2,IRAP,2024-03-11 02:01:04.421,,Erariali,24176.37,6,919
659f41719b1c1468e2e39945,202312,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,2,Addizionali Regionali,2024-01-11 02:01:40.336,Centro,Erariali,2081.27,7,8
6667a4b7262bc331bdcd0b1f,202405,IPAB ISTITUTO DI BENEFICENZA E SCOLASTICO SAC. M. SCRIFFIGNANO SISCARO,2,Addizionali Regionali,2024-06-11 03:01:23.745,Sud,Erariali,32.88,7,975
671a7805568f1404768e2af6,202409,MINISTERO DELLA SALUTE,4,Riscatti,2024-10-24 18:30:35.560,Centro,Varie,4355.01,9,10
65ee5ac7eb0f334c5c36758b,202402,PARCO DEL CIRCEO,1,Netto,2024-03-11 02:01:04.421,,Netto,24468.27,15,970
661738e59b1c1417e85d3700,202403,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,1,Netto,2024-04-11 00:00:00.000,Nord,Netto,64208411.4,15,2
6667a4b7262bc331bdcd0b7d,202405,ISTITUTO MUSICALE PAREGGIATO DELLA VALLE D'AOSTA,4,Altre voci,2024-06-11 03:01:23.745,Sud,Varie,1196.03,12,976
661738e49b1c14196e7da34d,202403,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,2,IRPEF,2024-04-11 03:00:48.766,Isole,Erariali,33772.66,5,960
659f41729b1c1468e2e39949,202312,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,2,Addizionali Comunali,2024-01-11 02:01:40.336,Sud,Erariali,3449.44,8,14
663ec5f33f62190222cfb628,202404,ISTITUTO SUPERIORE DI SANITA',4,Prestiti,2024-05-11 03:01:07.269,Centro,Varie,74697.85,11,32
671a780d568f1404768e2c15,202409,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,2,IRAP,2024-10-24 18:30:35.560,Sud,Erariali,510388.74,6,28
659f41729b1c1468e2e399a0,202312,AGENZIA PER L'ITALIA DIGITALE,2,Addizionali Comunali,2024-01-11 02:01:40.336,Isole,Erariali,76.58,8,4056
671a7805568f1404768e2b32,202409,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",4,Riscatti,2024-10-24 18:30:35.560,Sud,Varie,3434.94,9,11
668f34119b1c1405cffd2da9,202406,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,2,IRAP,2024-07-11 03:01:16.866,Centro,Erariali,8393.34,6,805
661738e7262bc367cf0df88f,202403,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,2,Addizionali Regionali,2024-04-11 03:00:48.766,Isole,Erariali,6557.33,7,958
663ec5f33f62190222cfb691,202404,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Previdenziali a carico del datore di lavoro,2024-05-11 03:01:07.269,Sud,Previdenziali,3546267.08,13,13
661738e7262bc367cf0df883,202403,COMUNE DI MONTORFANO,2,Addizionali Regionali,2024-04-11 03:00:48.766,Centro,Erariali,471.5,7,834
671a780de28f8d6b0a19d290,202409,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,3,Previdenziali a carico del lavoratore,2024-10-24 18:30:35.560,Centro,Previdenziali,9511931.16,14,2
671a7806e28f8d6b0a19d17c,202409,MINISTERO DELLA SALUTE,4,Altre voci,2024-10-24 18:30:35.560,Centro,Varie,44586.81,12,10
661738e5262bc367a235044f,202403,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",2,IRPEF,2024-04-11 03:00:48.766,Nord,Erariali,1607540.96,5,11
65c81f2bf458af1d35de625f,202401,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,4,Altre voci,2024-02-11 02:01:21.381,Centro,Varie,87.0,12,925
65ee5ac6f458af56cdec17f1,202402,COMUNE DI MERCATO SAN SEVERINO,4,Ritenute Sindacali,2024-03-11 02:01:04.421,Sud,Varie,755.67,10,829
65c81f2cf458af1d5b472938,202401,AZIENDA REGIONALE EMERGENZA SANITARIA,3,Previdenziali a carico del datore di lavoro,2024-02-11 02:01:21.381,Isole,Previdenziali,1832652.04,13,905
663ec5ea3f62190222cfb4df,202404,ENTE PARCO NAZIONALE DELLA MAJELLA,3,Previdenziali a carico del lavoratore,2024-05-11 03:01:07.269,,Previdenziali,3136.59,14,938
668f34129b1c1405cffd2e07,202406,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,1,Netto,2024-07-11 03:01:16.866,Centro,Netto,3512137.74,15,6
6731590c568f146444a34e43,202410,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,2,IRPEF,2024-11-11 02:00:28.485,Centro,Erariali,43145.01,5,958
668f34079b1c1405cffd2ce0,202406,MINISTERO DELL'INTERNO,2,Addizionali Regionali,2024-07-11 03:01:16.866,Nord,Erariali,10804479.0,7,12
65ee5ac7eb0f334c8d2b5b5d,202402,ARAN,4,Altre voci,2024-03-11 02:01:04.421,Isole,Varie,1861.64,12,802
65c81f2b3f62191d044e2aa7,202401,AGENZIA ITALIANA DEL FARMACO - AIFA,2,Addizionali Comunali,2024-02-11 02:01:21.381,Centro,Erariali,1.36,8,867
66e0ee67f458af5423ceb608,202408,AZIENDA SANITARIA LOCALE ROMA 6,2,IRAP,2024-09-11 03:01:11.704,,Erariali,1116334.7,6,910
668f34110377f62206882c70,202406,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,2,Addizionali Comunali,2024-07-11 03:01:16.866,,Erariali,2022.81,8,16
663ec5ea3f62190222cfb4e6,202404,AGENZIA ITALIANA DEL FARMACO - AIFA,2,IRAP,2024-05-11 03:01:07.269,Sud,Erariali,181846.14,6,867
65ee5ac7eb0f334c8d2b5b5a,202402,ISPETTORATO NAZIONALE DEL LAVORO,4,Altre voci,2024-03-11 02:01:04.421,Centro,Varie,31050.5,12,954
668f34119b1c1405cffd2ddf,202406,ENTE PARCO NAZIONALE DELL'ALTA MURGIA,3,Previdenziali a carico del lavoratore,2024-07-11 03:01:16.866,Isole,Previdenziali,4314.26,14,894
66bf604a0377f64bd0cd256c,202407,AGENZIA DELLE DOGANE,2,Addizionali Regionali,2024-08-16 16:11:01.334,Sud,Erariali,749555.34,7,21
65ee5ac7eb0f334c5c367580,202402,CORTE DEI CONTI,3,Previdenziali a carico del datore di lavoro,2024-03-11 02:01:04.421,Nord,Previdenziali,4739770.39,13,18
6667a4b7262bc331baee7325,202405,ISPETTORATO NAZIONALE DEL LAVORO,3,Previdenziali a carico del datore di lavoro,2024-06-11 03:01:23.745,,Previdenziali,9893726.16,13,954
659f417c9b1c1468e2e39a48,202312,CONSORZIO PARCO GEOMIN. STORICO E AMBIENTALE DELLA SARDEGNA,4,Altre voci,2024-01-11 02:01:40.336,Sud,Varie,519.14,12,968
66e0ee5df458af5423ceb4f8,202408,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,2,IRPEF,2024-09-11 03:01:11.704,Isole,Erariali,2656873.97,5,5
66bf604a0377f64b679f2852,202407,SCUOLA SUPERIORE DELLA MAGISTRATURA,3,Previdenziali a carico del lavoratore,2024-08-16 16:11:01.334,Centro,Previdenziali,1440.97,14,972
6667a4b7262bc331bdcd0b23,202405,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,3,Previdenziali a carico del lavoratore,2024-06-11 03:01:23.745,Nord,Previdenziali,56920.56,14,23
66e0ee64f458af54a5dbc7c2,202408,ISTITUTO MUSICALE PAREGGIATO DELLA VALLE D'AOSTA,4,Riscatti,2024-09-11 00:00:00.000,Isole,Varie,1157.72,9,976
6731590c568f146444a34e92,202410,COMUNE DI SERRENTI,4,Ritenute Sindacali,2024-11-11 02:00:28.485,Sud,Varie,34.85,10,977
668f34079b1c1405cffd2c90,202406,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,2,Addizionali Comunali,2024-07-11 03:01:16.866,,Erariali,4061.31,8,868
671a7806e28f8d6b0a19d1e9,202409,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,2,IRAP,2024-10-24 18:30:35.560,Isole,Erariali,13036.66,6,960
659f41739b1c14690c5c4129,202312,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,4,Riscatti,2024-01-11 02:01:40.336,Isole,Varie,7333.48,9,5
671a7805568f1404768e2aed,202409,PARCO DEL CIRCEO,1,Netto,2024-10-24 18:30:35.560,Isole,Netto,17071.57,15,970
65ee5ac6f458af56cdec17d4,202402,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Previdenziali a carico del datore di lavoro,2024-03-11 02:01:04.421,Sud,Previdenziali,202383.15,13,950
671a780d568f1404768e2c17,202409,AGENZIA DELLE ENTRATE,2,Addizionali Comunali,2024-10-24 18:30:35.560,Isole,Erariali,838359.13,8,22
65ee5ac6eb0f334c5c367529,202402,COMUNE DI MONTORFANO,4,Ritenute Sindacali,2024-03-11 00:00:00.000,Sud,Varie,107.03,10,834
66bf60490377f64b681b513b,202407,ISTITUTO SUPERIORE DI SANITA',2,Addizionali Regionali,2024-08-16 16:11:01.334,Nord,Erariali,241993.65,7,32
659f417b9b1c1468e2e39a32,202312,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Riscatti,2024-01-11 00:00:00.000,Centro,Varie,880.12,9,6
661738e59b1c1417e85d3750,202403,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,3,Previdenziali a carico del datore di lavoro,2024-04-11 03:00:48.766,Nord,Previdenziali,8686057.39,13,14
66e0ee66f458af5423ceb5de,202408,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,2,IRPEF,2024-09-11 03:01:11.704,Centro,Erariali,2019918.2,5,7
65c81f2b3f62191d044e2a79,202401,MINISTERO DELL'ISTRUZIONE E DEL MERITO,2,Addizionali Regionali,2024-02-11 00:00:00.000,Nord,Erariali,99741.87,7,4
659f417b9b1c1468e2e399fa,202312,COMUNE DI CAROSINO,3,Previdenziali a carico del datore di lavoro,2024-01-11 02:01:40.336,Isole,Previdenziali,36807.22,13,816
6667a4b7262bc331baee7365,202405,AGENZIA DELLE ENTRATE,2,Addizionali Regionali,2024-06-11 03:01:23.745,,Erariali,1901634.13,7,22
66bf604a0377f64b679f282c,202407,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",1,Netto,2024-08-16 16:11:01.334,Isole,Netto,6340742.38,15,11
65c81f2b3f62191d044e2aca,202401,ANSFISA - AGENZIA NAZIONALE PER LA SICUREZZA DELLE FERROVIE E DELLE INFRASTRUTTURE STRADALI E AUTOSTRADALI,3,Previdenziali a carico del lavoratore,2024-02-11 00:00:00.000,Sud,Previdenziali,81556.72,14,966
661738e49b1c14196e7da31a,202403,ENTE STRUMENTALE ALLA CROCE ROSSA ITALIANA,4,Prestiti,2024-04-11 03:00:48.766,Sud,Varie,2306.13,11,898
66e0ee5bf458af54a5dbc775,202408,AGENZIA INDUSTRIE DIFESA AID,1,Netto,2024-09-11 03:01:11.704,Centro,Netto,958130.45,15,974
6731590c568f146444a34e88,202410,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,3,Previdenziali a carico del lavoratore,2024-11-11 02:00:28.485,,Previdenziali,10477527.14,14,2
663ec5f23f62190222cfb5cb,202404,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,2,IRAP,2024-05-11 03:01:07.269,Sud,Erariali,616575.88,6,28
661738e49b1c14196e7da2a6,202403,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,1,Netto,2024-04-11 03:00:48.766,Sud,Netto,279832.81,15,868
659f417c9b1c1468e2e39a4b,202312,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,3,Previdenziali a carico del lavoratore,2024-01-11 02:01:40.336,Sud,Previdenziali,3604316.24,14,7
6731590c568f146444a34e3b,202410,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,4,Ritenute Sindacali,2024-11-11 02:00:28.485,Centro,Varie,406.43,10,16
671a7805568f1404768e2b38,202409,COMUNE DI SERRENTI,3,Previdenziali a carico del datore di lavoro,2024-10-24 18:30:35.560,Centro,Previdenziali,15426.43,13,977
663ec5f33f62190222cfb664,202404,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,3,Previdenziali a carico del datore di lavoro,2024-05-11 03:01:07.269,Nord,Previdenziali,17554.44,13,945
6731590b5c833340b426aeef,202410,MINISTERO DELLA DIFESA,3,Previdenziali a carico del datore di lavoro,2024-11-11 02:00:28.485,,Previdenziali,183842408.5,13,3
6731590c568f146444a34e0d,202410,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Previdenziali a carico del datore di lavoro,2024-11-11 02:00:28.485,Nord,Previdenziali,183368.3,13,950
663ec5f23f62190222cfb5c3,202404,ARCHIVI NOTARILI,2,Addizionali Regionali,2024-05-11 03:01:07.269,,Erariali,20340.83,7,25
659f417b9b1c14690c5c41e4,202312,ISTITUTO SUPERIORE DI SANITA',4,Altre voci,2024-01-11 02:01:40.336,Nord,Varie,15355.15,12,32
668f34079b1c1405cffd2cc9,202406,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,4,Prestiti,2024-07-11 03:01:16.866,Isole,Varie,7954.46,11,950
661738e59b1c1417e85d370f,202403,COMUNE DI CAROSINO,2,IRPEF,2024-04-11 03:00:48.766,Isole,Erariali,8308.54,5,816
668f34129b1c1405cffd2e1b,202406,MINISTERO DELLA DIFESA,4,Ritenute Sindacali,2024-07-11 00:00:00.000,Nord,Varie,385364.0,10,3
66bf604a0377f64b679f2858,202407,ISTITUTO SUPERIORE DI SANITA',4,Altre voci,2024-08-16 16:11:01.334,Isole,Varie,21053.67,12,32
663ec5f33f62190222cfb63d,202404,COMUNE DI SERRENTI,1,Netto,2024-05-11 03:01:07.269,Centro,Netto,56524.54,15,977
661738e7262bc367cf0df861,202403,CONSIGLIO DI STATO E T.A.R.,2,IRPEF,2024-04-11 03:00:48.766,Centro,Erariali,4368129.85,5,17
65ee5ac6f458af56cdec17d2,202402,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,4,Prestiti,2024-03-11 02:01:04.421,Nord,Varie,1799.29,11,945
6667a4b7262bc331baee738e,202405,MINISTERO DELLA SALUTE,2,Addizionali Regionali,2024-06-11 03:01:23.745,,Erariali,213056.3,7,10
671a780d568f1404768e2c0a,202409,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,4,Riscatti,2024-10-24 00:00:00.000,Sud,Varie,2106.3,9,28
